id,price,neighbourhood_group,neighbourhood
20382103,20,Eixample,la Nova Esquerra de l'Eixample
20183259,788,Eixample,la Dreta de l'Eixample
20392603,145,Ciutat Vella,el Barri Gòtic
20400093,26,Sant Andreu,el Congrés i els Indians
20184309,40,Eixample,la Dreta de l'Eixample
20404153,78,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20185942,60,Eixample,Sant Antoni
20423057,165,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
20186594,30,Sant Martí,la Verneda i la Pau
20428771,35,Sants-Montjuïc,el Poble Sec
20203034,254,Eixample,la Dreta de l'Eixample
20429804,60,Ciutat Vella,el Raval
20209669,27,Sants-Montjuïc,el Poble Sec
20431369,51,Gràcia,la Vila de Gràcia
20217450,25,Gràcia,la Vila de Gràcia
20433221,120,Sants-Montjuïc,el Poble Sec
20220009,40,Ciutat Vella,el Barri Gòtic
20433471,25,Horta-Guinardó,la Vall d'Hebron
20436360,40,Sants-Montjuïc,la Marina de Port
20226033,102,Eixample,el Fort Pienc
20228336,60,Sant Martí,Sant Martí de Provençals
20455195,35,Eixample,la Sagrada Família
20239438,55,Ciutat Vella,el Raval
20464646,160,Ciutat Vella,la Barceloneta
20239670,248,Eixample,la Sagrada Família
20240330,30,Gràcia,la Salut
20472746,1533,Nou Barris,Vilapicina i la Torre Llobeta
20486543,208,Eixample,l'Antiga Esquerra de l'Eixample
20241152,54,Sant Martí,el Parc i la Llacuna del Poblenou
20486545,229,Eixample,l'Antiga Esquerra de l'Eixample
20243862,14,Eixample,la Dreta de l'Eixample
20486551,220,Sants-Montjuïc,Hostafrancs
20245258,25,Gràcia,la Salut
20486557,151,Sants-Montjuïc,Hostafrancs
20258456,40,Eixample,la Nova Esquerra de l'Eixample
20266994,45,Gràcia,el Camp d'en Grassot i Gràcia Nova
20486955,30,Sant Martí,el Clot
20273799,39,Sants-Montjuïc,Hostafrancs
20489402,19,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
20276107,51,Sant Martí,el Parc i la Llacuna del Poblenou
20489907,48,Gràcia,Vallcarca i els Penitents
20490455,30,Eixample,la Nova Esquerra de l'Eixample
20278477,40,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20490744,62,Sants-Montjuïc,el Poble Sec
20279496,36,Ciutat Vella,la Barceloneta
20532252,29,Sant Martí,el Besòs i el Maresme
20281579,23,Eixample,la Sagrada Família
20535865,104,Eixample,el Fort Pienc
20291512,147,Eixample,la Sagrada Família
20298786,25,Eixample,la Sagrada Família
20551641,85,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20554055,128,Ciutat Vella,el Raval
20303249,305,Eixample,la Dreta de l'Eixample
20309328,224,Eixample,la Dreta de l'Eixample
20565464,28,Eixample,el Fort Pienc
20317869,110,Eixample,la Nova Esquerra de l'Eixample
20579430,115,Eixample,la Dreta de l'Eixample
20318868,100,Eixample,la Nova Esquerra de l'Eixample
20587251,50,Horta-Guinardó,el Baix Guinardó
20320485,24,Les Corts,les Corts
20595369,152,Eixample,l'Antiga Esquerra de l'Eixample
20323107,60,Sant Martí,el Poblenou
20596590,171,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20596809,171,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20328064,96,Ciutat Vella,el Raval
20346113,35,Eixample,l'Antiga Esquerra de l'Eixample
20598770,113,Ciutat Vella,el Raval
20353402,223,Eixample,la Dreta de l'Eixample
20599589,110,Ciutat Vella,el Raval
20600010,100,Gràcia,Vallcarca i els Penitents
20357039,159,Ciutat Vella,el Raval
20600074,113,Ciutat Vella,el Raval
20371070,35,Sant Martí,el Parc i la Llacuna del Poblenou
20378869,40,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20614422,75,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20381407,15,Sant Martí,el Poblenou
20618555,37,Eixample,el Fort Pienc
20816164,62,Sants-Montjuïc,el Poble Sec
20618773,28,Eixample,la Nova Esquerra de l'Eixample
20619044,30,Eixample,l'Antiga Esquerra de l'Eixample
20840058,40,Eixample,Sant Antoni
20844419,45,Eixample,la Sagrada Família
20626518,211,Eixample,la Dreta de l'Eixample
20844568,15,Eixample,la Dreta de l'Eixample
20629159,44,Gràcia,el Camp d'en Grassot i Gràcia Nova
20846051,50,Sant Andreu,Sant Andreu
20629249,26,Gràcia,Vallcarca i els Penitents
20847687,875,Eixample,la Dreta de l'Eixample
20629832,21,Eixample,la Dreta de l'Eixample
20855119,195,Eixample,l'Antiga Esquerra de l'Eixample
20633681,55,Eixample,la Sagrada Família
20855659,70,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20635071,85,Gràcia,Vallcarca i els Penitents
20856955,60,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20638468,65,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20862382,35,Ciutat Vella,el Barri Gòtic
20644525,50,Eixample,Sant Antoni
20866492,39,Eixample,la Sagrada Família
20883020,30,Horta-Guinardó,el Baix Guinardó
20647444,270,Eixample,la Sagrada Família
20647599,64,Eixample,Sant Antoni
20885917,45,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
20649362,227,Eixample,l'Antiga Esquerra de l'Eixample
20894086,100,Eixample,l'Antiga Esquerra de l'Eixample
20669488,17,Sant Martí,el Besòs i el Maresme
20899279,37,Eixample,la Dreta de l'Eixample
20671406,50,Nou Barris,Vilapicina i la Torre Llobeta
20684126,45,Eixample,la Dreta de l'Eixample
20901527,61,Eixample,la Dreta de l'Eixample
20687928,50,Eixample,el Fort Pienc
20909180,38,Nou Barris,el Turó de la Peira
20692509,200,Eixample,l'Antiga Esquerra de l'Eixample
20704768,44,Sant Martí,el Poblenou
20909881,31,Eixample,la Dreta de l'Eixample
20718682,46,Ciutat Vella,el Raval
20720561,40,Ciutat Vella,el Raval
20914955,130,Gràcia,la Vila de Gràcia
20734492,26,Eixample,la Dreta de l'Eixample
20922232,39,Horta-Guinardó,el Guinardó
20744189,75,Sants-Montjuïc,Sants
20754781,30,Sants-Montjuïc,el Poble Sec
20923328,177,Sants-Montjuïc,el Poble Sec
20776827,141,Eixample,l'Antiga Esquerra de l'Eixample
20939600,50,Sants-Montjuïc,la Bordeta
20778297,48,Eixample,l'Antiga Esquerra de l'Eixample
20939681,229,Eixample,l'Antiga Esquerra de l'Eixample
20941854,90,Ciutat Vella,el Barri Gòtic
20778861,99,Sarrià-Sant Gervasi,el Putxet i el Farró
20942007,55,Ciutat Vella,el Barri Gòtic
20944224,60,Ciutat Vella,el Barri Gòtic
20779002,60,Sants-Montjuïc,Sants - Badal
20945165,45,Eixample,el Fort Pienc
20946113,25,Sant Martí,Provençals del Poblenou
20782414,1200,Sant Martí,la Vila Olímpica del Poblenou
20951424,23,Eixample,el Fort Pienc
20785644,99,Les Corts,les Corts
20952335,50,Eixample,el Fort Pienc
20786124,44,Eixample,l'Antiga Esquerra de l'Eixample
20952345,35,Gràcia,la Vila de Gràcia
20789760,30,Eixample,el Fort Pienc
20952763,25,Gràcia,el Coll
20793112,139,Sarrià-Sant Gervasi,el Putxet i el Farró
20796632,45,Eixample,Sant Antoni
20966731,200,Sants-Montjuïc,el Poble Sec
20799152,28,Eixample,el Fort Pienc
20807818,80,Eixample,la Dreta de l'Eixample
20974127,45,Ciutat Vella,el Raval
20988790,37,Sant Martí,el Parc i la Llacuna del Poblenou
20995607,54,Ciutat Vella,el Raval
21000077,72,Sant Martí,la Verneda i la Pau
21002036,200,Gràcia,el Camp d'en Grassot i Gràcia Nova
21002245,65,Ciutat Vella,el Barri Gòtic
20810949,330,Gràcia,el Camp d'en Grassot i Gràcia Nova
21004186,32,Les Corts,les Corts
20812821,104,Sants-Montjuïc,la Bordeta
21006757,107,Sants-Montjuïc,el Poble Sec
21220019,33,Eixample,la Sagrada Família
21223971,135,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21224065,90,Eixample,la Nova Esquerra de l'Eixample
21224320,172,Eixample,la Dreta de l'Eixample
21007043,50,Sarrià-Sant Gervasi,Sarrià
21021261,25,Eixample,la Sagrada Família
21227215,45,Eixample,l'Antiga Esquerra de l'Eixample
21031764,52,Eixample,Sant Antoni
21036809,28,Sant Andreu,el Bon Pastor
21228141,45,Gràcia,el Camp d'en Grassot i Gràcia Nova
21237696,171,Eixample,la Dreta de l'Eixample
21048957,15,Sant Martí,el Besòs i el Maresme
21049329,27,Sant Andreu,Navas
21050009,136,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21238607,44,Eixample,la Sagrada Família
21050572,50,Ciutat Vella,el Barri Gòtic
21240447,150,Eixample,la Dreta de l'Eixample
21053811,55,Sant Martí,el Parc i la Llacuna del Poblenou
21240794,75,Sant Martí,el Camp de l'Arpa del Clot
21250903,137,Horta-Guinardó,el Baix Guinardó
21064083,184,Eixample,la Dreta de l'Eixample
21073225,183,Ciutat Vella,el Raval
21257656,40,Gràcia,la Vila de Gràcia
21263321,16,Eixample,el Fort Pienc
21095683,60,Horta-Guinardó,el Carmel
21101179,40,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21271067,271,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21106255,40,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
21275294,185,Ciutat Vella,el Raval
21279225,30,Sant Martí,el Clot
21286007,100,Eixample,la Dreta de l'Eixample
21108967,91,Ciutat Vella,la Barceloneta
21295247,40,Eixample,la Dreta de l'Eixample
21303822,130,Eixample,la Nova Esquerra de l'Eixample
21124661,75,Eixample,l'Antiga Esquerra de l'Eixample
21307144,160,Gràcia,el Camp d'en Grassot i Gràcia Nova
21130203,229,Eixample,la Nova Esquerra de l'Eixample
21307242,233,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21130291,30,Eixample,la Nova Esquerra de l'Eixample
21309904,36,Eixample,l'Antiga Esquerra de l'Eixample
21133289,13,Sant Martí,el Besòs i el Maresme
21311663,89,Sant Andreu,Sant Andreu
21138660,50,Sant Martí,Sant Martí de Provençals
21333943,37,Sant Martí,la Vila Olímpica del Poblenou
21147407,144,Sant Martí,la Vila Olímpica del Poblenou
21334527,198,Eixample,la Sagrada Família
21148703,35,Eixample,la Sagrada Família
21163898,300,Sant Martí,el Besòs i el Maresme
21366324,22,Sant Martí,el Clot
21166272,300,Sant Martí,el Besòs i el Maresme
21168300,30,Eixample,Sant Antoni
21373867,83,Sants-Montjuïc,Sants
21177159,40,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21378611,130,Ciutat Vella,el Barri Gòtic
21179831,25,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
21380863,191,Gràcia,el Camp d'en Grassot i Gràcia Nova
21182563,28,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21381752,43,Eixample,la Nova Esquerra de l'Eixample
21195034,203,Gràcia,el Camp d'en Grassot i Gràcia Nova
21388443,144,Sants-Montjuïc,Sants
21195428,16,Sant Andreu,Navas
21389251,162,Sants-Montjuïc,Sants
21198930,50,Eixample,la Sagrada Família
21390908,194,Eixample,l'Antiga Esquerra de l'Eixample
21390911,208,Eixample,l'Antiga Esquerra de l'Eixample
21201719,26,Eixample,la Sagrada Família
21390925,194,Eixample,l'Antiga Esquerra de l'Eixample
21390929,194,Eixample,l'Antiga Esquerra de l'Eixample
21202872,33,Ciutat Vella,el Raval
21390932,229,Eixample,l'Antiga Esquerra de l'Eixample
21390934,229,Eixample,l'Antiga Esquerra de l'Eixample
21209981,300,Sant Martí,el Besòs i el Maresme
21390935,229,Eixample,l'Antiga Esquerra de l'Eixample
21212975,119,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21390937,229,Eixample,l'Antiga Esquerra de l'Eixample
21214815,144,Sants-Montjuïc,Sants
21495664,40,Gràcia,Vallcarca i els Penitents
21390938,201,Sants-Montjuïc,Hostafrancs
21500909,106,Ciutat Vella,el Raval
21501241,240,Gràcia,Vallcarca i els Penitents
21511919,67,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21512135,72,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21512625,72,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21521482,189,Eixample,la Dreta de l'Eixample
21522442,180,Sants-Montjuïc,el Poble Sec
21523214,120,Gràcia,el Camp d'en Grassot i Gràcia Nova
21527474,285,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21390945,220,Sants-Montjuïc,Hostafrancs
21533627,35,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
21390951,151,Sants-Montjuïc,Hostafrancs
21543439,71,Eixample,Sant Antoni
21390954,151,Sants-Montjuïc,Hostafrancs
21547355,66,Eixample,l'Antiga Esquerra de l'Eixample
21557387,20,Sants-Montjuïc,Hostafrancs
21393496,108,Sants-Montjuïc,Sants
21557423,56,Sants-Montjuïc,el Poble Sec
21396298,14,Gràcia,la Vila de Gràcia
21402130,475,Eixample,la Dreta de l'Eixample
21402206,440,Eixample,la Dreta de l'Eixample
21559043,166,Sants-Montjuïc,Sants
21402659,249,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21571470,174,Sants-Montjuïc,el Poble Sec
21571989,50,Gràcia,la Vila de Gràcia
21403737,110,Ciutat Vella,el Barri Gòtic
21405741,20,Eixample,Sant Antoni
21572136,75,Ciutat Vella,el Raval
21407746,40,Eixample,Sant Antoni
21573953,28,Sants-Montjuïc,Sants - Badal
21408803,144,Sants-Montjuïc,Sants
21409342,43,Ciutat Vella,el Barri Gòtic
21578907,70,Eixample,la Dreta de l'Eixample
21410162,231,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21600508,389,Eixample,la Sagrada Família
21411086,209,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21600753,999,Ciutat Vella,el Barri Gòtic
21411730,506,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21601117,328,Eixample,la Sagrada Família
21601734,409,Eixample,la Sagrada Família
21411905,70,Eixample,la Dreta de l'Eixample
21420221,114,Eixample,la Sagrada Família
21601860,362,Eixample,la Sagrada Família
21440842,15,Horta-Guinardó,Montbau
21601949,355,Eixample,la Sagrada Família
21452721,177,Sants-Montjuïc,Hostafrancs
21620967,45,Sant Andreu,el Bon Pastor
21464483,62,Ciutat Vella,el Barri Gòtic
21464493,50,Ciutat Vella,el Barri Gòtic
21621981,35,Sant Martí,el Camp de l'Arpa del Clot
21629636,72,Eixample,Sant Antoni
21464594,57,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21464595,167,Eixample,l'Antiga Esquerra de l'Eixample
21641627,47,Sants-Montjuïc,Sants
21464611,53,Ciutat Vella,el Raval
21464612,50,Ciutat Vella,el Barri Gòtic
21646749,19,Sant Andreu,el Congrés i els Indians
21464614,160,Eixample,l'Antiga Esquerra de l'Eixample
21653679,506,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21464686,190,Eixample,Sant Antoni
21653684,209,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21468414,20,Sant Martí,el Besòs i el Maresme
21653693,231,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21653699,231,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21469954,107,Ciutat Vella,el Raval
21653703,231,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21475610,30,Nou Barris,el Turó de la Peira
21653707,231,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21653709,242,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21479197,53,Eixample,la Sagrada Família
21479433,53,Eixample,la Sagrada Família
21654365,337,Ciutat Vella,el Barri Gòtic
21486278,34,Horta-Guinardó,el Carmel
21488450,55,Eixample,Sant Antoni
21658683,305,Ciutat Vella,el Barri Gòtic
21721543,154,Sants-Montjuïc,Sants - Badal
21662624,20,Sants-Montjuïc,Sants - Badal
21721553,243,Eixample,l'Antiga Esquerra de l'Eixample
21721586,241,Eixample,l'Antiga Esquerra de l'Eixample
21721631,299,Eixample,la Dreta de l'Eixample
21721651,157,Ciutat Vella,el Raval
21664925,158,Sarrià-Sant Gervasi,el Putxet i el Farró
21721653,173,Ciutat Vella,el Raval
21664939,35,Ciutat Vella,el Barri Gòtic
21721664,203,Eixample,la Sagrada Família
21670806,176,Horta-Guinardó,el Guinardó
21721702,223,Sant Martí,el Camp de l'Arpa del Clot
21721716,202,Sant Martí,el Camp de l'Arpa del Clot
21671770,130,Sant Martí,el Parc i la Llacuna del Poblenou
21672361,50,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21721717,195,Sants-Montjuïc,Hostafrancs
21674501,72,Eixample,Sant Antoni
21721730,244,Eixample,l'Antiga Esquerra de l'Eixample
21676590,120,Ciutat Vella,el Barri Gòtic
21721747,207,Eixample,la Sagrada Família
21721753,365,Eixample,la Dreta de l'Eixample
21688118,133,Horta-Guinardó,el Guinardó
21721760,245,Eixample,la Dreta de l'Eixample
21721800,226,Eixample,l'Antiga Esquerra de l'Eixample
21689268,46,Eixample,el Fort Pienc
21721812,197,Sant Martí,el Camp de l'Arpa del Clot
21721851,213,Sant Martí,el Camp de l'Arpa del Clot
21690567,100,Eixample,la Dreta de l'Eixample
21721888,208,Sant Martí,el Camp de l'Arpa del Clot
21694981,25,Eixample,Sant Antoni
21721983,238,Eixample,el Fort Pienc
21696534,20,Ciutat Vella,la Barceloneta
21721985,170,Sants-Montjuïc,Hostafrancs
21721986,207,Horta-Guinardó,el Guinardó
21719737,122,Eixample,la Sagrada Família
21721987,216,Sant Martí,el Camp de l'Arpa del Clot
21719962,196,Sant Martí,el Poblenou
21721988,196,Sant Martí,el Camp de l'Arpa del Clot
21721989,211,Sant Martí,el Camp de l'Arpa del Clot
21720369,76,Gràcia,el Camp d'en Grassot i Gràcia Nova
21721990,192,Horta-Guinardó,el Guinardó
21721001,199,Sants-Montjuïc,Hostafrancs
21721996,205,Sant Martí,el Camp de l'Arpa del Clot
21721013,197,Sant Martí,el Camp de l'Arpa del Clot
21722004,337,Eixample,la Dreta de l'Eixample
21721023,209,Sants-Montjuïc,Hostafrancs
21722008,211,Sants-Montjuïc,Hostafrancs
21721062,242,Ciutat Vella,el Raval
21721070,295,Eixample,la Dreta de l'Eixample
21721103,398,Eixample,Sant Antoni
21721122,312,Eixample,la Dreta de l'Eixample
21722021,260,Sants-Montjuïc,Hostafrancs
21721133,214,Sant Martí,el Camp de l'Arpa del Clot
21721152,216,Sant Martí,el Camp de l'Arpa del Clot
21721154,746,Eixample,la Dreta de l'Eixample
21722033,349,Eixample,la Dreta de l'Eixample
21721170,243,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21722053,151,Sants-Montjuïc,Sants - Badal
21721252,231,Eixample,la Dreta de l'Eixample
21721286,328,Eixample,la Dreta de l'Eixample
21722081,218,Eixample,la Sagrada Família
21721306,230,Eixample,l'Antiga Esquerra de l'Eixample
21722085,170,Sants-Montjuïc,Sants - Badal
21721312,269,Eixample,la Dreta de l'Eixample
21721317,270,Eixample,la Dreta de l'Eixample
21721356,240,Eixample,l'Antiga Esquerra de l'Eixample
21721514,195,Sants-Montjuïc,Hostafrancs
21721525,212,Sant Martí,el Camp de l'Arpa del Clot
21722097,294,Ciutat Vella,el Barri Gòtic
21909088,453,Eixample,la Dreta de l'Eixample
21722132,247,Eixample,la Dreta de l'Eixample
21722138,255,Eixample,l'Antiga Esquerra de l'Eixample
21909641,37,Eixample,la Nova Esquerra de l'Eixample
21722153,208,Sants-Montjuïc,Hostafrancs
21722173,416,Ciutat Vella,el Barri Gòtic
21912770,28,Eixample,la Sagrada Família
21726744,1000,Les Corts,les Corts
21913696,64,Ciutat Vella,el Raval
21736603,54,Eixample,Sant Antoni
21737186,20,Eixample,la Dreta de l'Eixample
21926686,134,Eixample,la Sagrada Família
21747106,207,Sant Martí,Provençals del Poblenou
21753927,78,Eixample,l'Antiga Esquerra de l'Eixample
21932290,65,Eixample,l'Antiga Esquerra de l'Eixample
21754157,81,Eixample,l'Antiga Esquerra de l'Eixample
21942138,175,Eixample,Sant Antoni
21754331,94,Eixample,la Sagrada Família
21949770,25,Horta-Guinardó,Montbau
21761757,259,Eixample,la Dreta de l'Eixample
21954218,176,Sants-Montjuïc,el Poble Sec
21762984,171,Gràcia,Vallcarca i els Penitents
21957868,44,Eixample,la Dreta de l'Eixample
21959316,187,Eixample,la Dreta de l'Eixample
21776626,35,Gràcia,la Vila de Gràcia
21963275,271,Sant Martí,el Poblenou
21777891,10,Gràcia,el Camp d'en Grassot i Gràcia Nova
21969660,111,Ciutat Vella,la Barceloneta
21785071,15,Horta-Guinardó,el Guinardó
21970272,174,Ciutat Vella,el Raval
21971059,150,Sants-Montjuïc,Sants
21791772,175,Gràcia,la Salut
21797227,29,Eixample,Sant Antoni
21971570,145,Sants-Montjuïc,el Poble Sec
21797758,32,Sants-Montjuïc,Sants
21976308,85,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21798382,220,Eixample,la Dreta de l'Eixample
21809265,35,Eixample,la Sagrada Família
21813230,172,Sants-Montjuïc,Sants - Badal
21982953,110,Ciutat Vella,el Raval
21813901,11,Sant Martí,el Parc i la Llacuna del Poblenou
21833415,100,Les Corts,les Corts
21834378,31,Eixample,la Dreta de l'Eixample
21844137,35,Horta-Guinardó,el Baix Guinardó
21890101,53,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21890919,29,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21893393,30,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21901746,34,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
21993053,180,Gràcia,el Camp d'en Grassot i Gràcia Nova
21907198,90,Eixample,la Nova Esquerra de l'Eixample
21993691,200,Gràcia,el Camp d'en Grassot i Gràcia Nova
21907361,208,Sant Martí,el Poblenou
21995015,184,Eixample,la Sagrada Família
22003742,65,Horta-Guinardó,el Carmel
22005332,120,Ciutat Vella,el Barri Gòtic
22005342,105,Ciutat Vella,la Barceloneta
22005348,119,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
22005351,96,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
